participant,Filename,phonation,H1c_mean,H2c_mean,H4c_mean,A1c_mean,A2c_mean,A3c_mean,H2Kc_mean,H1H2c_mean,H2H4c_mean,H1A1c_mean,H1A2c_mean,H1A3c_mean,H42Kc_mean,H2KH5Kc_mean,CPP_mean,Energy_mean,HNR05_mean,HNR15_mean,HNR25_mean,HNR35_mean,sF0_mean,sF1_mean,sF2_mean,sF3_mean,sF4_mean,sB1_mean,sB2_mean,sB3_mean,sB4_mean,soe_mean,H1c_sd,H2c_sd,H4c_sd,A1c_sd,A2c_sd,A3c_sd,H2Kc_sd,H1H2c_sd,H2H4c_sd,H1A1c_sd,H1A2c_sd,H1A3c_sd,H42Kc_sd,H2KH5Kc_sd,CPP_sd,Energy_sd,HNR05_sd,HNR15_sd,HNR25_sd,HNR35_sd,sF0_sd,sF1_sd,sF2_sd,sF3_sd,sF4_sd,sB1_sd,sB2_sd,sB3_sd,sB4_sd,soe_sd,session,repetition,comb_no
P0003,AC_P0003_S01_R03_MOD_HDM.mat,MOD,10.542301110385369,3.593259307642064,-1.3689131286740692,-10.530677988242978,-14.422990202482039,-4.491540822991509,-2.291536903984324,6.949028086218158,4.962165904637492,21.072977139124756,24.96529196603527,15.033858262573482,0.9226361854996734,27.36240692357936,18.107756368386674,0.5549359895493142,11.769677988242979,21.85482625734814,27.5666120182887,31.118804049640758,114.08224297844546,372.1125303723057,1402.734106466362,2571.445850424559,3577.0237380796866,141.6940711952972,262.65400457217504,301.854692357936,391.38771129980404,0.022463593854375418,8.384089389529803,8.087021009163402,8.274931060489092,10.582420875232396,7.916126152398549,9.731399934361074,10.194249283879245,2.591686102416536,4.059599859693524,4.971619703866055,4.995240259748135,8.353864964000802,6.65690251638482,8.86468125189528,1.43561511904013,0.6429650890242065,5.078107539800938,5.292540709645776,4.9973511529713255,5.033844010141863,19.96188941159609,173.35800399255646,407.4367407960684,329.1715316715515,374.4740107420338,111.37006294456616,253.97204480051002,194.3444453276346,220.83878634444298,0.00930758796681875,S01,R03,S01R03
P0003,AC_P0003_S02_R01_BRT_HDM.mat,BRT,15.935672757475084,5.602100775193798,0.9762436323366556,-9.364319490586933,-11.06929623477298,-1.9222906976744185,-0.1737120708748616,10.333552048726467,4.625845514950166,25.299979512735327,27.00495404208195,17.857950166112957,1.150601108033241,26.508937984496125,17.686026024363233,0.9115044296788483,8.809339977851605,18.75420930232558,23.951377630121815,27.453184939091916,106.24859357696567,384.4336295681063,1479.5751057585826,2547.669104097453,3596.74588316722,186.58109246954595,269.58514174972316,279.1589102990033,427.57115116279067,0.02940755580995993,8.009025558069215,7.234432896341426,7.751159297182951,9.549658264212557,7.3727744623998355,8.612066965449532,9.290207182858216,3.121673550963533,4.377955530253203,5.9878452351151195,6.203906707828378,8.66567482953606,6.8459991096811335,8.032860950282126,1.2762298284187006,0.8567223650539836,4.0858832154818145,4.815613243303168,4.474347871544973,4.607072383033491,14.418774091751596,202.62357094956678,393.98361291959344,275.29809951759205,401.1533762157464,136.401778313595,244.45231399834063,194.86519582022052,218.4732054723656,0.010692296856323743,S02,R01,S02R01
P0003,AC_P0003_S02_R01_CRK_HDM.mat,CRK,3.829069892473118,0.21801344086021507,-5.4442271505376345,-14.647498655913978,-17.12622177419355,-7.443754032258065,-5.085396505376344,3.6110631720430106,5.662268817204301,18.476529569892474,20.95530241935484,11.272842741935484,-0.35882930107526884,28.15462365591398,17.430541666666667,0.25761155913978495,11.533555107526881,22.03064247311828,27.612235215053765,31.15331182795699,101.77725537634409,369.33911693548384,1408.6939005376344,2513.511495967742,3511.343375,105.80870698924731,261.0582889784946,281.0352809139785,422.85306720430106,0.015882267441860463,6.147245620973964,7.078470835754854,6.997164739844005,9.928289641791466,7.29831547927349,8.820583799571297,9.649758863090236,2.3078195701307513,3.441506716071497,5.523128337671223,4.8315922151732,7.312295314971378,7.236832751160239,8.605786134578869,1.253850093703762,0.23279804480347813,4.781889266871401,4.918710182957227,4.506274510290741,4.669651597849386,31.56289693207713,155.77721323479554,443.61143442963333,333.8783822581172,419.65749861823906,82.83027168496601,263.3018020834587,204.53959984578637,240.75853804451174,0.005941179861011526,S02,R01,S02R01
P0003,AC_P0003_S02_R01_MOD_HDM.mat,MOD,9.0107296532201,2.4898457183297946,-2.4160353857041756,-12.134637393767706,-15.38082024062279,-6.058690021231422,-4.091421089879689,6.520891012031139,4.905891719745223,21.136789101203114,24.391550601556972,15.069427459306441,1.675375796178344,26.817265392781316,18.291823071479122,0.5217707006369426,12.78195753715499,23.336079971691436,28.892033262561924,32.4874677990092,119.27795824486907,382.0270905874027,1455.5600389242745,2577.856823071479,3620.4752002830855,135.49266808209484,266.50973319179053,299.77650035385705,366.9386801132342,0.02752129963898917,8.406916972223073,8.287333044065651,9.081881334025413,11.674099332067819,8.44217307911251,9.614339819039566,10.378342070828557,2.2190654700461567,3.467492105298402,5.477523128184504,5.0345053433428095,7.902130204686794,6.85030535430386,8.607725315263583,1.5434580237971176,0.46419627737464114,5.55921797962068,5.558986316991182,5.206100046722583,5.20867817655047,24.749823986390698,180.78415390513558,434.41443213868644,329.61719325753586,367.25536352792335,122.38801152196162,263.1439529607467,231.31379450625792,216.27842120847092,0.011494583471216785,S02,R01,S02R01
P0003,AC_P0003_S02_R02_BRT_HDM.mat,BRT,14.617211391661773,3.5148144450968877,-0.2952102172636524,-12.838179682912507,-12.956822078684674,-3.084944216089254,-2.2413018203170876,11.102388725778038,3.810019377568996,27.455386964180857,27.57403640634175,17.70214738696418,1.9460980622431003,24.734110980622432,17.088102172636525,0.63685378743394,8.916884321785085,17.95569759248385,23.18154961832061,26.685625954198475,103.58688079859073,408.7993288314739,1502.5475689958896,2581.84488138579,3668.673825601879,226.77745860246623,271.49461890780975,245.13185789782736,394.49641632413386,0.025234491315136477,7.928131989249017,6.729852673824115,7.6038906971935205,9.7384013778149,7.425484966737164,8.928158326378494,9.541290562530191,3.099388413067158,4.190617830117258,6.9138892280205635,6.791830840381791,8.859876821591566,6.5963601054512955,8.826091930929707,0.9592208409704377,0.661521440389226,3.9381079901190916,4.802931993357837,4.5057040136880175,4.6009484285594535,16.991062148583193,239.26310879301798,401.65944396893275,286.26347534466464,384.2074514635191,166.62418256670202,262.1351069072735,192.6004696848069,219.68207065771597,0.010870188341928563,S02,R02,S02R02
P0003,AC_P0003_S02_R02_CRK_HDM.mat,CRK,3.4331601866251944,1.1448895800933125,-4.308147744945567,-14.480040435458786,-15.96662363919129,-5.273353032659409,-3.8957076205287713,2.2882239502332813,5.453068429237947,17.913202177293936,19.399776049766718,8.706468118195957,-0.4124618973561431,29.083435458786937,17.98312130637636,0.2866220839813375,11.132738724727838,20.86855832037325,26.156396578538104,28.98859564541213,95.2122768273717,369.6163172628305,1458.2513203732503,2505.593479004666,3411.612693623639,110.67951010886469,239.4897729393468,233.98650855365474,378.16566718507,0.014461538461538461,5.926017960649369,7.971215880819536,7.850692718306147,10.102381457076417,8.21894400340026,9.541570855348446,9.857125139572128,3.2274966649640153,3.2382022032802147,5.580482916010325,4.985456533766962,6.620826080694493,5.941774044349606,9.313558507119177,1.30300359135868,0.22897765187176988,5.613736259519322,6.075908549237409,5.711000296180953,5.780502679861097,27.22688001726693,149.9170106712381,463.3654170881085,286.3530004765442,373.4016915608979,106.78970655154714,238.51897991686272,178.30489625618654,219.91000158291453,0.005540008989590457,S02,R02,S02R02
P0003,AC_P0003_S02_R02_MOD_HDM.mat,MOD,11.812515673017824,3.7139963122311004,-1.339780577750461,-10.740955746773203,-14.57619483712354,-4.3957645974185615,-2.3912292562999387,8.098529809465273,5.053762138905962,22.553475107559926,26.388721573448063,16.208273509526737,1.0514302397049784,27.109937922556853,17.7790516287646,0.5353091579594346,10.536533497234174,21.508269207129686,27.37437123540258,30.928435156730178,110.27544130301168,370.0159563614014,1453.7903527965582,2581.2742181929934,3621.1554554394593,149.89102765826675,277.9146336816226,275.38418008604793,409.8777996312231,0.027293856871437618,7.703563296867895,7.14516274486893,7.344576519620602,9.677803808724171,6.850416467405343,7.866701431747697,9.240595370518761,2.548667795085779,4.130927497935882,5.104198650334826,5.403297705591254,7.522241757358164,6.6083736271182305,8.033290502840794,1.1882334929386544,0.5761160266780407,4.699820240269984,5.125313786697142,4.724685721781142,4.753680039715889,19.037069899084976,178.89342209084333,417.59236027691287,291.0848666657039,366.19233559045387,119.1048790177281,264.76055642611306,212.60446547184955,233.27451283795486,0.010651991560982513,S02,R02,S02R02
P0003,AC_P0003_S02_R03_BRT_HDM.mat,BRT,14.113225296442687,3.5346024844720496,-0.282974025974026,-10.803067758328629,-13.438819311123659,-4.518805194805195,-1.9622552230378318,10.578608130999436,3.819750847457627,24.916272727272727,27.552037267080745,18.632022586109542,1.6792642574816488,26.19555223037832,17.237182382834558,0.5885897291196388,9.638182382834557,19.823873517786563,25.215236589497458,28.93271202710333,110.93344920993228,382.93047178329573,1513.973138826185,2559.582116252822,3647.340914785553,194.6153735891648,290.3566410835214,287.35620823927763,445.2440146726862,0.03004198250728863,8.06730442267322,6.91556397437693,8.111482983836254,10.14866758157355,7.200658236789141,8.567830049621936,9.503942579657311,3.5696691832703973,4.047213011659159,6.9224691666652385,6.645099608472395,8.921212908311391,6.978237924118721,8.17959966468594,1.0136974793852744,0.544105484722773,3.699878432885348,4.178278430901907,3.851638482066581,3.9398691564736135,19.036292662586533,207.20147236543755,427.087053671403,295.7193596353734,357.5403959463578,150.69172365140136,246.1942785358428,222.40592037506642,230.36397976375326,0.011410321466725768,S02,R03,S02R03
P0003,AC_P0003_S02_R03_CRK_HDM.mat,CRK,3.8886417322834648,-0.13950590551181102,-5.526584645669291,-15.040257874015747,-17.50119094488189,-7.160992125984252,-5.328509842519685,4.028145669291338,5.387090551181102,18.928905511811024,21.389811023622048,11.049675196850394,-0.19808858267716536,28.057877952755906,17.932848425196852,0.24726574803149606,11.569338582677165,21.433724409448818,27.022797244094487,30.469962598425198,98.86241535433071,390.1498307086614,1428.2883208661417,2579.6008011811023,3561.576312992126,118.34529921259842,237.0898248031496,268.3305570866142,412.6402913385827,0.016755656108597285,6.3803471999649934,7.277999430206041,6.867662760907433,9.46433694440742,7.273916431023897,8.647783856522386,8.785017390881384,2.698398055425406,3.3133357283241076,5.327308404366677,4.6975985211167375,8.01997985819497,6.027844677301838,7.5451573155264,1.558627521300489,0.2205464932132681,5.243982943146873,5.23930231767275,4.801309294253505,4.767428137469472,27.517427829751856,166.4741089071951,440.84903807958756,354.5093133869415,414.0963032133289,93.0115994369072,241.00873919791795,190.91555777990672,225.3563612429708,0.005912362784499061,S02,R03,S02R03
P0003,AC_P0003_S02_R03_MOD_HDM.mat,MOD,10.372107582631237,2.482191834089436,-3.0370220349967596,-12.199720025923526,-15.810685029163967,-6.483594944912508,-3.848454957874271,7.8899066753078415,5.519235904082955,22.571799740764742,26.182767336357745,16.855692158133508,0.8114082955281918,26.87447893713545,17.95411730395334,0.4171847051198963,12.04746143875567,22.97459170447181,28.850217109526895,32.56367725210629,109.71888269604666,374.5474439403759,1474.8815884640312,2561.3583635774467,3588.181981205444,146.48378872326637,270.52900388852885,293.8634672715489,401.78078677900197,0.025136912751677853,7.1861756527664475,6.7610877056266485,6.839910081404078,9.218030885603769,6.885365704250849,8.750504625724465,9.497100724721154,2.6065456035724277,3.531942153026963,5.194828119398247,5.482727911819202,8.821697840132806,6.969752007489034,8.48932124581811,1.4150566262032969,0.47965815104830883,4.376863574002696,4.839551660048825,4.431253698592469,4.472421868136252,18.41634772604617,173.16218610304335,440.3205976748832,322.7824796814778,360.08270862006833,111.95744339118656,248.3273783242064,225.28581592184062,225.75767759967832,0.00971259489163346,S02,R03,S02R03
P0003,AC_P0003_S03_R01_BRT_HDM.mat,BRT,17.12243074225599,6.988751607247224,3.819948568088837,-6.967234365867913,-7.534509059029807,2.41691642314436,3.698469316189363,10.133680888369375,3.1688001168907074,24.089663354763296,24.656935710111046,14.705503798947984,0.12146522501461134,27.7674780829924,17.58115020455874,1.4240181180596143,7.375461718293396,15.544905318527178,20.377808883693746,23.560762711864406,111.00282232612507,381.69006896551724,1462.6410368205727,2578.2387095265926,3603.5814465225017,210.79676037405025,237.20835534774986,279.72924663939216,371.1047369959088,0.027528880866425992,8.122834032684636,7.00042803150135,7.899159155025143,9.831312298316478,7.866668778085116,8.772265855612723,9.240408742830821,3.3997279669093246,3.689074021571208,5.91326812480573,6.177423231276981,7.847720479092513,5.67892234606874,7.747811917372253,1.108198592626904,1.4424717193328447,4.051986635214226,4.652209903010982,4.5979819117863014,4.814332723778069,18.98039865811688,209.5844836282672,396.7875153388898,286.3868125878543,392.1973565990276,150.18392083337818,195.5612879585801,182.01723433805924,212.02558581157444,0.011199631071330082,S03,R01,S03R01
P0003,AC_P0003_S03_R01_CRK_HDM.mat,CRK,5.607368421052632,4.807717543859649,-0.2938210526315789,-11.207068421052632,-12.299212280701754,-1.928642105263158,-0.9192350877192983,0.7996456140350877,5.101517543859649,16.814398245614036,17.906584210526315,7.5360192982456145,0.6254333333333334,28.79051754385965,18.062043859649123,0.558121052631579,6.890647368421052,16.317977192982458,21.533698245614033,24.850719298245615,87.52811578947369,368.9924105263158,1460.8133859649122,2511.3489719298245,3526.342796491228,109.3946,228.89181929824562,254.47006666666667,353.28791754385963,0.013858490566037735,5.980154044402459,7.941536218774232,8.091428271468223,9.396839880912474,7.543756714170372,8.510207907619705,8.08377284504989,3.4725217369199335,3.2697212476719266,5.606691708725643,4.8826732522951195,8.066902683043455,7.7725598391629305,7.898064378155213,1.4615028677766415,0.5053627986461613,5.615153206523035,5.580392075205061,5.849158839394595,5.768758243461709,36.62620260475985,176.999914192248,436.57028084702756,289.9352327697585,402.19230743795663,112.91472322788034,239.3474799436334,177.54796329426824,227.72433887818485,0.006507952842368508,S03,R01,S03R01
P0003,AC_P0003_S03_R01_MOD_HDM.mat,MOD,14.160929051987768,7.293023853211009,2.449531498470948,-7.59522874617737,-10.199910091743119,-0.7575100917431192,1.2187688073394496,6.867903975535168,4.846479804161567,21.756158409785932,24.360824464831804,14.918423241590213,1.2307620795107033,27.406345565749234,19.008998165137616,1.1971186544342507,10.17234740061162,19.43489602446483,24.649259327217127,27.85707767584098,110.81917798165138,377.9773688073395,1434.8415027522935,2561.437454434251,3550.0203443425075,140.70223119266055,256.93824281345564,287.64455535168196,367.603928440367,0.02435146966854284,7.888863664394508,7.496430310751874,7.952647598867912,10.723772111136286,8.611641508368526,9.4884650874189,10.237048052909692,2.362543919653433,3.7065993928799403,5.10522024143612,5.425243365907899,7.748065922568236,6.825488595207689,8.622335820547601,1.8909928785439931,1.3419195719890573,4.71258404161148,5.165303332735671,5.277205374465464,5.429775097011099,18.91850963927558,181.6376835038989,428.7584640202544,308.5323734527785,386.80243807063664,98.45409065114598,241.42363822200934,203.09029901491004,216.63701947871456,0.009573589363219198,S03,R01,S03R01
P0003,AC_P0003_S03_R02_BRT_HDM.mat,BRT,17.033580056980057,6.566235897435898,3.7911766381766383,-7.272895726495727,-7.345316239316239,2.7336222222222224,3.7772438746438746,10.467355555555555,2.7750729344729343,24.306479772079772,24.378899145299144,14.299961823361823,0.013928774928774923,26.556974928774927,17.436808547008546,1.4616267806267806,7.009361823361823,15.373303133903134,20.21757207977208,23.299276923076924,113.78236524216524,386.331558974359,1460.349278062678,2579.864173789174,3620.287821652422,222.90815555555557,251.70861196581197,279.30459658119656,425.68435555555556,0.024887266355140186,8.237433235256193,6.725008265683478,7.9214613012158495,9.799563207807136,7.3217439720453195,8.504647587967122,9.705271694877586,3.4525334361572972,4.033361268518557,6.566324078439692,6.283698135611851,7.750503329020621,6.598020205467258,8.917679953820844,1.0870150375892464,1.520893190230559,3.9171043355839683,4.563200291720296,4.608739879868667,4.764522850847285,21.14779876273305,213.47463526674153,410.61304064200067,270.87204148642996,399.256904114586,175.68552999556783,213.12703469318188,195.62483161460634,223.28825338564639,0.010802169901463998,S03,R02,S03R02
P0003,AC_P0003_S03_R02_CRK_HDM.mat,CRK,7.178442379182156,5.0659702602230485,-0.5245408921933086,-9.625804832713754,-11.048299256505576,-0.5261375464684015,1.6809405204460965,2.1124591078066914,5.590544609665428,16.804247211895913,18.226762081784386,7.704587360594796,-2.205485130111524,31.36460223048327,18.256276951672863,0.6023940520446097,6.996353159851301,15.491825278810408,21.592481412639405,24.936133828996283,101.69156505576208,379.55252973977696,1306.5435687732343,2492.903555762082,3413.3691096654275,118.34958178438661,218.78821375464685,257.0163475836431,345.5736728624535,0.016417943107221007,5.488785617456905,6.136240154656023,5.775976920054847,7.426221293573951,6.24825235525973,7.582021864924232,7.470990816763536,2.4271788060267157,4.095668889518372,4.520141418932859,3.715645462384019,6.281591435130373,5.77345228712393,7.264391457091035,1.3242508213576067,0.6343703229433283,4.147675899648883,5.249180454890114,4.823145540579602,4.861053343630058,35.67009062740475,179.25479626651907,435.48770122917745,335.7742252325556,429.2290677704922,98.59002028853274,211.83559584754977,177.7245731441701,211.55500475946954,0.0061310921844275916,S03,R02,S03R02
P0003,AC_P0003_S03_R02_MOD_HDM.mat,MOD,14.214097749196142,7.357765916398714,3.2040540192926046,-5.820573633440515,-8.62124887459807,1.3773948553054662,3.2798218649517685,6.8563376205787785,4.153743408360128,20.034684887459807,22.835372990353697,12.836729260450161,-0.07579163987138264,28.292906752411575,19.136666023166022,1.3757715019255456,10.193404761904763,19.44506628056628,24.71361196911197,27.85243758043758,122.09963671373556,370.02768741976894,1422.40696084724,2565.757323491656,3540.92894351733,139.4238645699615,237.84684788189986,283.5815385109114,360.40709050064186,0.022585113268608414,7.933785427800349,7.503668979655074,7.717774350568625,9.867276709624491,7.717116428988364,8.935209014110539,9.835827187929924,2.116765773135976,3.593492617876948,4.819911459879504,4.7419837205501265,7.488741682452299,6.137557167648962,8.254288844074644,1.6960316236136352,1.4671477321613902,4.755318815355702,5.144299820831026,4.789607632068378,4.869241477971228,22.738796505740293,169.86837328174192,425.55053173597355,302.9202126796192,385.6621982200715,99.85727488184075,222.1888660987506,189.6590517267981,224.1348461341981,0.00882365585197129,S03,R02,S03R02
P0003,AC_P0003_S03_R03_BRT_HDM.mat,BRT,15.842948850574713,5.485869540229885,2.6007908045977013,-8.244537356321839,-8.877816091954022,1.3199614942528735,2.3059954022988505,10.357087931034483,2.885087931034483,24.087508620689654,24.72077816091954,14.522993678160919,0.29479080459770113,26.265049425287355,17.022142528735632,0.9788206896551724,7.479252873563218,16.316810344827587,21.385690229885057,24.610324137931034,111.79707011494253,376.8932747126437,1473.9819270114942,2596.1807298850576,3618.584172413793,214.61871954022988,255.33830862068965,266.0580632183908,387.02194540229885,0.025209876543209876,8.063731380945253,6.52504690389112,8.09436773470555,10.231997264907815,7.467061246891965,8.77723651582636,9.955644171784892,3.7729514889817537,4.1309081313179155,7.185202775508151,6.436868783387068,8.306388024616126,6.441925568433914,9.330517743057317,0.8040255642132875,0.9946905680065435,3.8787482794696992,4.3513509892354465,4.148625611531408,4.333881251780546,18.38527231589571,221.1615341495505,428.3164967803007,279.7562830739848,426.3504587680888,169.69649189616428,223.8591187652746,191.94215022289416,217.93250888729597,0.010885178105870117,S03,R03,S03R03
P0003,AC_P0003_S03_R03_CRK_HDM.mat,CRK,5.7708365384615385,4.079589743589744,1.4886185897435897,-11.150714743589743,-12.057932692307693,-2.7094807692307694,-1.0959198717948717,1.6912467948717949,2.5909423076923077,16.921516025641026,17.828701923076924,8.480314102564103,2.5845608974358973,27.805548076923078,18.573461538461537,0.5804603174603175,4.6145288461538465,14.206352564102565,19.272278846153846,22.371358974358973,88.2383312302839,385.3772429022082,1500.5882776025237,2521.6039242902207,3448.20547318612,111.50171924290221,211.7077287066246,255.39329337539434,348.54764353312305,0.010316062176165803,4.9850932220974045,7.042685427941267,8.445403724101157,8.400831748289075,7.026560812657641,6.541653188371272,6.89157953767534,3.4709008727068102,4.857881588430034,5.5845876575812285,4.730268230730544,6.795143757063378,6.4990817775485406,8.840546144846497,2.0948884656237463,0.5168957201623863,5.02946502807392,5.7829724183204005,5.8678672524532125,5.768531386710922,41.413200636697745,177.6961953154228,441.11835916299214,321.18414282817014,400.2083382415071,109.69276537767918,196.03129098662248,175.42896869794097,257.63160856499553,0.005291364922788258,S03,R03,S03R03
P0003,AC_P0003_S03_R03_MOD_HDM.mat,MOD,13.798732954545455,6.561604166666666,2.305844696969697,-7.270124368686869,-10.078897095959595,0.15280934343434344,2.215592803030303,7.237124368686868,4.258464939987366,21.068862373737375,23.877622474747476,13.645931818181818,0.09024810606060604,28.165044191919193,18.59776893939394,1.1382152777777779,9.424798611111111,19.107564393939395,24.55606881313131,27.759368055555555,118.17513005050505,372.5406994949495,1399.9584545454545,2547.2818036616163,3557.5139046717172,143.77158775252525,252.45284217171718,286.90427714646466,378.0365845959596,0.025050706033376124,7.687888423481529,7.100133238756426,7.591340593644495,9.95504192177234,7.546193763732112,8.957248493968715,10.010904730727667,2.3498821105225667,3.553526722391937,5.243261223970304,5.458070258359872,7.584221890596916,6.667024774986267,8.926320334516747,1.6479214794463375,1.282618970552005,4.356764249930647,4.569361906311169,4.437695627497639,4.580325142347095,24.261394082930565,184.57045978066026,441.3749491436341,312.74364324329446,390.1502711099423,111.13040485553117,222.7572988126707,195.57203056674112,214.02151477338805,0.010318716563191029,S03,R03,S03R03
P0004,AC_P0004_S01_R01_BRT_HDM.mat,BRT,18.191406392694063,7.0819751395230846,1.364790969051243,-13.542832064941654,-19.49313140537798,-10.250196347031963,-6.758605583756345,11.109416032470827,5.71717199391172,31.73424200913242,37.68452105530188,28.44160375443937,8.119966514459666,23.074588026382546,17.296578386605784,0.7610634195839675,7.766123287671233,20.87124251648909,27.684248097412482,32.47059411466261,77.93510451547438,396.7717108066971,1539.2491121258245,2603.3073592085234,3810.3255788939623,201.12506595636734,369.7131933028919,372.7040289193303,428.98223592085236,0.02147794117647059,7.889951693941522,7.0101432821617475,7.59026603119444,10.265465518443973,7.5668307622981725,8.135393988849836,9.50483752881828,2.8547302823917984,4.112074873445196,7.765179678368102,7.196893270723901,8.836693467315449,8.509227150474391,8.580238417625004,1.1739325045323512,0.5757175364384142,4.6220069748600965,4.696227125604933,3.9758691578375465,3.732052331046676,10.175286352858825,203.88759585990402,429.3331188152039,427.93596471136254,388.6213448040873,152.62822835968768,257.1230060653814,220.87612819694843,209.05199088728068,0.007723710272517672,S01,R01,S01R01
P0004,AC_P0004_S01_R01_CRK_HDM.mat,CRK,12.602784640171858,9.413388292158968,2.8605236305048334,-9.176618689581096,-17.869135875402794,-9.564489795918368,-5.840136949516649,3.1893979591836734,6.5528673469387755,21.7794156820623,30.47192642320086,22.16727551020408,8.700667024704618,25.456048335123523,18.545124060150375,0.7849586466165414,5.774097207303974,16.83296777658432,24.440324919441462,29.690389903329752,78.39875886143932,453.2688388829216,1346.406889366273,2469.3031305048335,3689.104642857143,83.51757465091299,294.10369495166486,321.5742470461869,342.8492717508056,0.017015320334261837,5.505607924692876,6.445785541148968,6.4847813578185125,8.587341513430118,6.022747176780125,6.800722002449269,8.31562590625809,2.311255432768872,2.224529144611399,4.981591274497372,4.063998280925033,6.592921369193413,7.067821022508224,7.883256499021571,1.2728802007876798,0.6767686950792923,4.378154279476474,5.2248569296732255,4.597676053294652,4.370131457384945,12.585415740403695,143.6891745414671,373.9867233689687,465.5983038591837,354.35494468600484,85.65168917068777,239.9538088588271,214.46854277804013,239.60748969637586,0.004974195640166602,S01,R01,S01R01
P0004,AC_P0004_S01_R01_MOD_HDM.mat,MOD,14.739220902612827,8.739586104513064,2.5294002375296913,-10.834059382422803,-17.468245843230402,-9.059233372921614,-5.859109263657957,5.999644893111639,6.210175178147268,25.573283847981,32.207472090261284,23.798458432304038,8.388517220902612,25.377782066508313,18.669422209026127,0.7210041567695962,7.585185273159145,19.081855106888362,25.687482185273158,30.541730997624704,79.70296793349169,407.5081674584323,1354.5416288598574,2379.405453087886,3589.733252969121,122.90054394299287,333.04559382422804,299.79295308788596,357.8530148456057,0.022660216718266252,6.628992970745544,7.364639336562517,7.744662575000791,10.071376852276527,7.211279197137885,7.485470619890143,8.924790328824825,1.9637705627998199,2.516584014806261,5.4030420386787155,4.814487152635532,6.970439820967996,7.572384757637902,7.620282688024511,1.158275077674181,0.5459373351931113,4.964272544086949,5.209368502997977,4.4264574288318395,3.9878409340140655,13.492474364279804,153.745834461284,419.1619133583011,407.5704086332849,346.4371255275253,107.44578021507955,260.7943092913774,206.93842047900193,226.0307933780701,0.006496846350454111,S01,R01,S01R01
P0004,AC_P0004_S01_R02_BRT_HDM.mat,BRT,17.274924279433318,5.714382510991695,-0.45175024437927663,-15.527883243771372,-20.98813434294089,-12.290436736687836,-8.43670576735093,11.56053883732291,6.16590327308256,32.80279872984856,38.26305080605764,29.56535368832438,7.984957966764418,21.970219345383487,17.363488031265266,0.574894968246214,9.698987298485589,22.843959452857842,29.58078993649243,34.63049389350269,77.1238856863703,393.38482608695654,1540.4362100635076,2567.71950024426,3789.413277479238,210.33566096726918,356.7452638006839,376.63149242794333,431.4725515388373,0.018487694300518134,7.766390829072657,6.789810726349806,7.265115704326348,11.023000905976776,7.983849072394838,8.849229298514746,10.040637133147786,2.7318428192311086,4.203374509751862,7.909437666480452,6.502957082404842,8.652683823526475,7.7299151087481155,9.22444344236364,1.3751995695314463,0.45203085151620975,4.438607375721716,4.541052966740448,3.977730881744259,3.6775590908778306,10.741026651420032,206.83627236999087,433.3079730469446,427.5944033665247,371.55462601181307,165.80870998359998,245.5270209467904,234.10308009779058,208.3457076873368,0.007059591095568026,S01,R02,S01R02
P0004,AC_P0004_S01_R02_CRK_HDM.mat,CRK,10.421480392156862,7.305418552036199,1.1608046757164403,-12.151543740573151,-20.429460784313726,-11.944593514328808,-8.344655354449472,3.1184143396226416,6.144620663650075,22.57300980392157,30.85095173453997,22.366075414781296,9.505467571644042,24.503381598793364,18.134046003016593,0.6283446455505279,6.470648567119155,18.049061085972852,25.858759426847662,31.23980693815988,74.92781900452489,454.71008446455505,1377.9363733031673,2453.6657933634992,3698.760819758673,86.7527850678733,301.10257918552037,310.00724736048267,302.86415912518856,0.017536082474226805,5.862932294299481,7.010837720822017,7.145383707531553,9.642237848720226,6.279543842071549,6.925117193799123,9.071694660159563,2.5774355008365326,2.157547363689004,5.328389005918615,4.264995000984573,6.847003159816325,7.923216602199053,8.948123991132865,1.3640134083869864,0.5350453223595693,4.910872342307368,5.441546432115549,4.5916933424541195,4.076765981184167,13.46434353911439,142.72769209258544,415.16263006890074,395.0686216563237,315.6709468829987,84.9712936139878,233.08039181198095,223.34804338158875,229.38990483689955,0.005528352394664194,S01,R02,S01R02
P0004,AC_P0004_S01_R02_MOD_HDM.mat,MOD,14.857768503060656,9.08268224819143,1.4821597106288258,-10.567230383973289,-16.56391096271564,-7.601470228158041,-3.8503756260434057,5.775093489148581,7.600524763494714,25.42501780745687,31.42167835281024,22.459233722871453,5.3325314412910405,25.198122982749027,19.1082264885921,0.8383995548135782,9.645125765164163,21.06480077907624,27.37389983305509,32.18316360601002,86.96127378964941,402.66236616583194,1334.0290701168615,2393.859016694491,3672.5781118530886,119.40363995548135,287.79671341124094,290.0712470784641,339.8302915971063,0.02348207171314741,7.381132819127113,8.134368768264011,7.801368700268533,10.045976856229137,7.249614201306976,7.348514121493935,8.610352370878752,2.0585971792676596,3.021461756679329,5.055531672193031,4.6341389396122175,6.6599614716541575,6.468521346279942,7.823131368699298,1.832399435710686,0.6108717415200796,5.276247050135442,4.971281637630811,4.2146058551731604,3.931406160331738,14.877555719121144,148.81319128857686,382.49613381530463,347.23654802776616,318.4355353615849,112.35184125795344,219.25583368460784,185.33659488702585,206.79884391850092,0.006711126078884307,S01,R02,S01R02
