participant,Filename,phonation,interval,H1c_mean,H2c_mean,H4c_mean,A1c_mean,A2c_mean,A3c_mean,H2Kc_mean,H1H2c_mean,H2H4c_mean,H1A1c_mean,H1A2c_mean,H1A3c_mean,H42Kc_mean,H2KH5Kc_mean,CPP_mean,Energy_mean,HNR05_mean,HNR15_mean,HNR25_mean,HNR35_mean,sF0_mean,sF1_mean,sF2_mean,sF3_mean,sF4_mean,sB1_mean,sB2_mean,sB3_mean,sB4_mean,H1c_sd,H2c_sd,H4c_sd,A1c_sd,A2c_sd,A3c_sd,H2Kc_sd,H1H2c_sd,H2H4c_sd,H1A1c_sd,H1A2c_sd,H1A3c_sd,H42Kc_sd,H2KH5Kc_sd,CPP_sd,Energy_sd,HNR05_sd,HNR15_sd,HNR25_sd,HNR35_sd,sF0_sd,sF1_sd,sF2_sd,sF3_sd,sF4_sd,sB1_sd,sB2_sd,sB3_sd,sB4_sd,session,repetition,comb_no,rs
P0003,AC_P0003_S03_R01_BRT_HDM.mat,BRT,b,18.331073684210526,8.295659649122808,6.001515789473684,-4.2509228070175435,-4.699578947368421,5.156182456140351,5.147652631578947,10.03537543859649,2.294182456140351,22.58203157894737,23.03060350877193,13.174877192982457,0.8538210526315789,27.353322807017545,17.512221052631578,1.9435719298245615,4.795964912280701,14.262326315789474,18.447873684210528,21.30638245614035,111.34210877192983,348.61727719298244,1547.5287087719298,2600.1670631578945,3639.189157894737,188.66411228070174,233.32318596491228,265.1266385964912,352.2686350877193,8.206559835649822,7.337733748942729,7.826311355082063,10.610727909795369,8.383493744516302,7.847747406801441,8.224243966839348,2.557578088538467,3.093316279890824,5.140329995269454,5.947511780650254,5.018914076721499,5.567958103579552,7.3772222463122965,1.096900725208839,1.72766450856029,3.9873437678118724,4.787931970234516,4.3715536282691545,4.649919606798716,18.247486444851205,155.02272451172792,393.61791266921955,283.34785815416416,362.4175599777292,134.45327107584401,206.59140322716777,188.8349050507729,219.94148403295796,S03,R01,S03R01b,S03R01
P0003,AC_P0003_S03_R01_BRT_HDM.mat,BRT,c,16.90231715210356,6.48442071197411,2.1130873786407767,-9.03843365695793,-10.640711974110033,-0.5664822006472492,1.4402297734627831,10.417912621359223,4.371346278317152,25.940724919093853,27.543038834951457,17.468770226537217,0.6728220064724919,27.546271844660193,18.015016181229772,0.9685113268608414,8.724576051779936,15.256300970873786,20.856747572815532,24.608032362459547,108.15551456310679,440.4373721682848,1362.4873689320389,2528.602741100324,3638.2833236245956,217.37796763754045,242.96925889967636,278.90121359223303,422.78105501618126,7.673391573271255,6.290847571915577,6.451054667785398,8.86093926192584,5.518503069475517,6.657619382924834,8.338529436960616,3.1673474904811227,3.823769013338064,6.459824866353185,6.240127282754772,7.835607981757764,5.219332426465639,8.587379710714464,1.2052328288821377,0.8055221328598798,2.8287861546333617,3.976501963650293,3.920282189978248,4.00767298468775,18.484935592030283,231.57034986274172,328.7371088591973,254.7078819423079,409.8001067798915,142.59954948112468,206.6182625750605,170.1963963375221,226.15250580654228,S03,R01,S03R01c,S03R01
P0003,AC_P0003_S03_R01_BRT_HDM.mat,BRT,d,17.97190036900369,6.415575645756458,3.3537749077490773,-6.820335793357933,-8.292225092250922,2.9850258302583024,4.659280442804428,11.556339483394835,3.0617933579335794,24.792254612546124,26.26412546125461,14.986870848708486,-1.3055018450184501,29.183656826568267,17.42581180811808,1.444981549815498,6.547992619926199,15.005922509225092,20.68730627306273,23.8489963099631,114.41396309963099,381.12053136531364,1378.5677232472324,2602.3513136531365,3553.5227232472325,196.6770295202952,244.92051291512914,283.56049446494467,375.64551660516605,7.304619193134134,5.649202871398715,7.070222121103298,9.194418485316051,8.021223539084335,9.538588318338187,9.948847234299606,2.78766524424182,3.7421292000321817,5.116891262327929,5.452695385034722,7.225047452998006,5.163492635713801,6.894872683562515,0.7805663077208371,1.4901172895766854,4.234606728858476,5.242249184156335,4.790012766386504,4.968398084857529,19.72925231652238,168.14227001163258,387.5023624907779,348.1672793556672,425.44472856730124,137.56692973856553,200.24717650321568,188.9942885437404,210.641067496624,S03,R01,S03R01d,S03R01
P0003,AC_P0003_S03_R01_BRT_HDM.mat,BRT,e,18.104216,9.306916,5.3480360000000005,-5.595344,-6.63902,4.007116,7.286436,8.797308,3.958864,23.699548,24.743204,14.097068,-1.938412,30.20234,18.089304,1.91792,8.552768,16.13628,21.402936,24.804472,117.317224,354.85104,1414.905952,2635.804852,3665.729364,250.304404,250.654324,313.099024,369.28158,9.067979375869177,8.223399113802245,8.819966843428649,10.32600864554429,8.080210880608279,9.460504521734931,9.909317160746905,3.616495595282648,4.042540757072757,6.491185310761865,5.427551985620261,6.281315079814386,3.7263403198006335,7.724194931626665,1.1377201590131467,1.5990140315495576,3.785519839068861,4.80364813189938,4.328460358163485,4.379826662275841,19.034604393880905,230.74984732025214,370.2248032433267,259.3354081074606,366.44302457008484,188.09681495583837,188.20923372308158,184.1550973035799,213.53730143759097,S03,R01,S03R01e,S03R01
P0003,AC_P0003_S03_R01_BRT_HDM.mat,BRT,f,17.10214983713355,5.981296416938111,3.492824104234528,-6.944381107491857,-7.329596091205212,0.7165342019543974,1.548371335504886,11.120889250814333,2.488452768729642,24.046521172638435,24.431745928338763,16.385641693811074,1.9444885993485341,26.59710749185668,17.355612377850164,0.9189218241042345,7.434814332247557,17.398368078175896,21.693684039087948,24.41789250814332,104.9591335504886,368.76665798045605,1609.4047752442996,2602.2925798045603,3623.7390390879477,182.70691856677524,245.48653420195438,286.07903583061886,343.1870977198697,6.792873412606603,5.197476635750287,6.466034898010751,8.005424587011905,6.41628658052174,6.596026020965293,7.436102447301097,4.108225898541384,3.5668197438586966,6.105730799566296,6.6365508051119,8.55113649836563,5.65317416208768,7.690327308759928,0.9586967953093846,1.024575802743703,2.8420556644892363,3.077470395841091,3.7601739566350094,3.991929780289313,16.713598260756875,215.26740060296285,470.28973463185747,256.32721077119606,378.5117486209596,124.66835351560047,209.11908351991798,188.36226103173883,183.59202053143252,S03,R01,S03R01f,S03R01
P0003,AC_P0003_S03_R01_CRK_HDM.mat,CRK,a,5.529013793103448,5.46371724137931,0.8505586206896552,-11.214993103448275,-13.335020689655172,-2.4776344827586207,-0.813655172413793,0.06519310344827585,4.613110344827586,16.743910344827587,18.8640275862069,8.0066,1.6642275862068965,29.79528275862069,18.080372413793103,0.595151724137931,6.342841379310345,16.38773103448276,21.60206896551724,25.37690344827586,81.12315862068965,389.2455379310345,1461.5056206896552,2426.290834482759,3419.848075862069,126.62048965517242,173.59556551724137,219.33692413793102,284.0501655172414,6.481850049889528,8.662658659524613,8.857413980888069,10.788336478768112,8.883300864910149,9.972237361666327,10.062831226004239,3.3358570244319683,3.3199574464249983,6.534730388382567,4.883666840068973,9.026112352502599,9.461970383494265,9.231888872952702,1.4047780664220177,0.42299068040420496,6.267533548946089,5.536146446380035,5.97735895513596,5.923034314488903,41.979390577182144,175.32474076576761,351.6123194321938,299.7654440942816,359.51957621518414,83.90488029509942,152.3458924535989,134.46231018858464,141.62920233429057,S03,R01,S03R01a,S03R01
P0003,AC_P0003_S03_R01_CRK_HDM.mat,CRK,b,7.3535,9.363953125,6.071875,-7.119390625,-6.634984375,-0.29290625,-1.586046875,-2.010453125,3.29215625,14.472828125,13.9885,7.646390625,7.657984375,27.241828125,18.678109375,0.8855625,2.000625,13.977203125,17.236546875,19.811671875000002,84.97334375,303.736546875,1861.318765625,2538.280234375,3712.7745625000002,102.295625,304.603078125,248.615359375,352.08084375,4.7502012588941955,7.882511519491152,7.989285172744091,7.059234030612552,7.284639825049991,5.655883302153551,7.484173240445864,4.955119504043789,4.093887705668902,4.874279422707012,4.7222677495471075,4.106901023836983,7.874533879865449,7.9814769400527155,1.7864969279462832,0.788982585258553,4.916346544865033,6.055154100459173,5.986526366289202,5.834863160089893,40.971276995498506,113.56904447284022,399.79418707891074,257.06528378652337,283.2947275252667,92.55263017941188,299.621304327371,180.4829681814851,255.79740876054652,S03,R01,S03R01b,S03R01
P0003,AC_P0003_S03_R01_CRK_HDM.mat,CRK,c,7.154564102564103,5.806782051282052,1.183602564102564,-11.750448717948718,-12.801769230769231,-4.494794871794872,-1.8162179487179486,1.3477051282051282,4.623217948717949,18.90496153846154,19.956282051282052,11.649358974358975,2.999769230769231,28.80829487179487,17.91973076923077,0.4880769230769231,5.5528589743589745,13.291538461538462,20.104871794871794,23.840935897435898,74.05821794871795,461.2065769230769,1262.1335897435897,2553.548935897436,3519.199653846154,134.5210641025641,183.4765641025641,354.2754358974359,439.8677435897436,5.560405774667383,6.187421649295219,6.750756670123292,7.819517148289972,4.510852860653906,5.992795283340263,7.507426826102539,2.3093140776698196,2.320571473768577,3.3958819271930762,1.9525698743499846,4.863182432929838,4.2471420518263345,9.012747700879773,1.320771406561941,0.2094644233643142,4.6363026573448405,4.842952098768791,4.28784124645241,4.0006425761134325,35.29501238324899,196.3278297873241,402.050177634985,293.24395919081593,389.2883881840435,108.19108705390167,192.72340839838486,264.881197345448,317.7579933700438,S03,R01,S03R01c,S03R01
P0003,AC_P0003_S03_R01_CRK_HDM.mat,CRK,d,6.285688,5.598744,-1.267968,-9.139344,-11.82044,0.03485599999999997,0.06533600000000002,0.686984,6.86668,15.425008,18.10612,6.250872,-1.333304,29.701728,17.852752,0.470368,6.48604,16.059328,21.846112,25.19744,95.024936,329.339104,1431.284928,2483.67548,3502.32432,93.35296,263.250504,242.58144000000001,350.3702,4.740066874470403,6.913392317607998,6.414519095362816,8.108696246885689,6.284311151718453,8.40469764448584,6.317419269361756,3.4363382282739243,2.0975631621848336,6.150594473623484,4.845247794189351,9.176756431135518,6.604758123851369,5.315832492348652,1.3336031332567637,0.48771927303554713,4.75261148144348,5.8540888919157705,6.5347205646701205,6.3237067049573525,32.946983046507285,156.70536018848753,422.69063181683185,337.8487509740168,442.11567748476887,173.5255267385567,278.28108480839853,157.1165361268713,174.9510442443644,S03,R01,S03R01d,S03R01
P0003,AC_P0003_S03_R01_CRK_HDM.mat,CRK,e,3.844397590361446,1.5951566265060242,-4.603084337349397,-14.190867469879517,-14.709253012048192,-1.0998915662650601,0.24034939759036145,2.249277108433735,6.198253012048193,18.035325301204818,18.553722891566267,4.944397590361445,-4.843421686746988,30.35374698795181,18.308397590361444,0.5790843373493976,10.287,18.99402409638554,24.88589156626506,28.088024096385542,87.38061445783133,398.8212891566265,1238.9549156626506,2644.4303975903613,3514.645891566265,99.20536144578314,186.2257469879518,246.5282409638554,409.91343373493976,7.566609225357314,8.737063382415153,8.621899459961158,11.41483184365004,8.606617608254501,11.304472312699366,9.348744254311919,1.8247257616423607,3.3246779299118967,5.306846535277442,3.6429358045308735,9.726087248696796,4.343349730448535,7.352115799406805,1.618617416190164,0.425280859989773,4.721756194571635,4.5302252595043555,4.2551919821756465,4.03553522903445,25.466302421440695,203.55447551163746,383.2586674750314,235.27182898298415,488.6071541761813,79.3571889076924,191.46230907667385,160.88274436921597,260.6558386985859,S03,R01,S03R01e,S03R01
P0003,AC_P0003_S03_R01_CRK_HDM.mat,CRK,f,3.480226666666667,0.8492933333333333,-3.0823733333333334,-14.25892,-12.738306666666666,-3.783933333333333,-2.545706666666667,2.631066666666667,3.9315333333333333,17.73912,16.218546666666665,7.264146666666667,-0.5365599999999999,24.902373333333333,17.725093333333334,0.40301333333333333,10.429573333333334,18.797666666666668,22.323946666666668,25.023106666666667,103.76833333333333,322.6968533333333,1619.0749333333333,2507.7711066666666,3633.548386666667,94.02964,308.37548,252.19590666666667,340.33188,5.170024244737269,5.75673863133889,5.238935918814186,7.103090649660702,5.67407500491855,4.26246798302419,5.318187350646513,2.6748453217888124,3.1184444984783823,4.078038160949719,6.081106545583521,5.315388919927693,5.702525564808745,6.6539098215104175,1.249347290921677,0.5499882920948785,3.3819053608209604,3.903704187997265,4.554826474557877,4.621368685682739,31.35450357252175,153.79150689125717,442.8311711658486,187.9343690706638,330.2406533480605,73.12568841637423,293.7757307152975,152.17750370388268,226.4814582640361,S03,R01,S03R01f,S03R01
P0003,AC_P0003_S03_R01_MOD_HDM.mat,MOD,a,13.365139705882353,6.694051470588235,2.407639705882353,-8.98823161764706,-9.899823529411766,-1.5142610294117647,-0.5646580882352942,6.671117647058823,4.286452205882353,22.35341544117647,23.264930147058823,14.87939705882353,2.9723088235294117,23.680735294117646,19.43183088235294,1.4322242647058823,11.992558823529412,19.55527205882353,23.64360294117647,26.670551470588236,110.16906985294118,412.31376470588236,1438.1507389705882,2457.1971544117646,3446.1448345588237,146.2196875,210.19852205882353,249.01117279411764,313.4528860294118,8.594026780568786,8.394168506758142,9.015332532234023,12.106968504868988,10.193152401498878,10.592046125093775,11.180781800586793,2.459446990488558,3.2354743444925744,5.089847617338968,4.841997411056918,7.497513734299263,6.248533966527218,8.540934574920186,1.9222154866709775,1.259587830611779,5.511004644201359,5.443812632463703,5.552723813877442,5.82930492501294,20.44588388024712,190.6556253268662,366.6323354634172,292.1208969644702,373.0070635855594,95.60648042311045,190.64960503302058,183.11513775837574,214.07673773651698,S03,R01,S03R01a,S03R01
P0003,AC_P0003_S03_R01_MOD_HDM.mat,MOD,b,14.483294915254238,7.532593220338983,4.509657627118644,-5.01233220338983,-7.493538983050848,1.6737152542372882,2.3577389830508473,6.950667796610169,3.033268707482993,19.49557966101695,21.976816949152543,12.809569491525425,2.1519050847457626,27.380728813559323,19.159745762711864,1.531993220338983,9.09495593220339,19.598538983050847,24.13611186440678,26.81088813559322,113.01311525423729,339.04432881355933,1494.4288847457626,2589.493166101695,3540.870457627119,119.1260813559322,235.098793220339,284.7385186440678,351.4214847457627,8.287915312613643,8.08854922184687,8.532269905653848,11.918239270019242,9.48927296543791,8.858779318115982,9.801757587585406,2.2140325288769813,3.06221262315223,4.805557363908604,5.161931503219453,5.410544348840212,6.011231786381216,8.33336463564973,1.6764778655809938,1.7318051609809166,5.599262665995705,5.764362392037862,5.468078665323395,5.540254650238074,23.07084686500051,143.06293078147837,465.8559103303159,257.7021309828954,328.8879713167608,76.03268729504623,195.85110374978262,215.33394093951614,191.03936593910137,S03,R01,S03R01b,S03R01
P0003,AC_P0003_S03_R01_MOD_HDM.mat,MOD,c,14.85810034602076,7.886813148788927,1.5230346020761245,-8.845529411764707,-10.584602076124568,-1.285273356401384,2.1823598615916957,6.9713010380622835,6.363747404844291,23.703615916955016,25.44271972318339,16.143377162629758,-0.6593217993079584,29.11312802768166,19.695387543252597,0.8974532871972318,10.720494809688581,16.9458339100346,22.971235294117648,26.760539792387544,108.28373702422145,454.7001314878893,1325.5580069204152,2484.607882352941,3496.2568235294116,162.0923079584775,206.07518339100346,264.76504844290656,375.6734982698962,7.492929242906359,6.646244817958723,6.576315610787504,9.451262015598763,6.152885607255176,7.893912769810542,9.942118700008061,2.2021197985073577,3.023548743107405,4.7622488474046465,4.206749435553924,6.3158765809447734,5.748512386996026,9.481762360407819,1.687750224858808,0.8272517872520593,3.93784776252727,4.7212448768938176,5.121217306597025,5.189250630909075,16.694802530571312,203.55736814191866,348.3319799576579,295.93832769674236,396.28545423937567,98.88227493459907,178.39767775761544,200.83360624470845,207.0796057805046,S03,R01,S03R01c,S03R01
P0003,AC_P0003_S03_R01_MOD_HDM.mat,MOD,d,13.931305660377358,7.463581132075472,1.5058150943396227,-7.2100641509433965,-11.18526037735849,-0.2239962264150943,2.209067924528302,6.467701886792453,5.957796226415095,21.141335849056603,25.11654716981132,14.155264150943395,-0.7032566037735849,29.666011320754716,18.66265283018868,1.1248528301886793,10.540377358490566,20.350694339622642,26.420075471698112,29.793969811320753,111.61801886792453,346.22059622641507,1397.1260528301887,2628.943350943396,3603.2111358490565,132.36012075471697,323.91231698113205,312.6552377358491,406.0944,7.5447295863548245,7.366860615978065,7.935438289613003,10.284475614184121,8.521213718641553,10.409514038557472,10.513594517081739,2.1135370284526283,4.847916499913877,5.760744617639021,5.228160451902252,8.448854631337618,6.129872992452785,8.054977158650825,1.6470848859244696,1.3846436381878757,4.671857828442812,5.018109290300447,4.59520609657935,4.709258600593835,15.930017792427819,175.61040247534385,428.58948464739007,361.75726838969535,445.6148443632239,101.52331270150161,314.67846125902247,189.13246015952024,236.7064085912284,S03,R01,S03R01d,S03R01
P0003,AC_P0003_S03_R01_MOD_HDM.mat,MOD,e,14.299545893719808,8.808207729468599,3.55556038647343,-6.219516908212561,-7.938207729468599,2.1863816425120772,4.78,5.491333333333333,5.252666666666666,20.519082125603866,22.237705314009663,12.113125603864734,-1.2243961352657005,29.778990338164252,19.663323671497583,1.8529951690821256,9.876473429951691,18.53085507246377,24.108309178743962,27.315666666666665,120.09247826086957,364.70115942028986,1356.664536231884,2615.556314009662,3579.5274830917874,147.71016908212562,252.83282125603864,314.8134106280193,381.3258502415459,9.185181384416484,8.750328888705983,8.713939721552492,11.813805072857347,9.548800733439265,11.224407668080888,11.469923851754576,1.8475720278403904,3.4742579482908487,5.486809365878724,5.2872858560340985,8.346222055846964,7.717701257284064,7.851110557761714,2.2321761262960127,1.4518486390978693,4.594864240260699,4.8864531519373555,4.802041061908483,4.881228831238362,20.841468058029058,172.91020244393508,446.2614473547461,276.95852076737657,350.6274434656267,95.18878678758665,282.40853880614736,227.73471951953493,209.12168625438042,S03,R01,S03R01e,S03R01
P0003,AC_P0003_S03_R01_MOD_HDM.mat,MOD,f,14.004677524429967,5.865667752442997,1.448071661237785,-8.926048859934854,-13.378677524429968,-4.371902280130294,-2.45871009771987,8.13901954397394,4.417625407166124,22.930765472312704,27.383355048859936,18.376563517915308,3.906752442996743,25.574794788273614,17.70114332247557,0.5692703583061889,8.960739413680782,21.33317589576547,26.449182410423454,29.63901954397394,104.73153745928339,349.10632247557004,1562.7951400651466,2604.39838762215,3635.6472996742673,138.88627035830618,312.1726351791531,306.2958729641694,381.05795439739416,6.400295352936456,5.5271004276760545,6.491094188159171,8.10521859895343,6.00810293732336,6.584780521766188,7.188339205500049,2.4350906063337137,3.3294580296177863,3.496863083099079,5.602396721682884,8.549901449860393,7.380197588704463,7.5426216589744355,1.4180246682564082,0.8239399737009301,2.816962133912879,3.8388177129178533,4.926905633046415,5.220641435023175,12.203111022542332,169.37733951266662,459.18039556027657,313.352206097692,383.5397731618124,113.62945981688173,247.61939134500167,197.59484725954528,228.70258053804864,S03,R01,S03R01f,S03R01
P0003,AC_P0003_S03_R02_BRT_HDM.mat,BRT,a,16.722900709219857,5.505166666666667,3.2424858156028367,-9.702847517730497,-7.60281560283688,1.815904255319149,2.2637659574468088,11.21781914893617,2.262656028368794,26.425755319148937,24.325737588652483,14.907039007092198,0.9787021276595744,22.9640390070922,16.884801418439718,1.9022411347517731,6.790943262411347,13.522489361702128,17.355648936170212,20.468861702127658,110.39978368794326,425.4317304964539,1498.9627872340425,2504.8339822695034,3590.8060390070923,259.46951418439716,236.81845390070922,250.50867375886526,454.11933687943264,9.871937594830472,7.554899989249905,9.255591362401951,11.15086484692186,9.546855005690853,9.253468092073039,9.802613708495448,3.666520680367266,3.4052970311833746,6.780185003122926,6.732994665244579,8.299920861555343,6.455030390995749,7.440057405302903,0.9575023538237657,1.736139169441338,4.844515276808612,5.0594195011383,5.19891576920111,5.559180927279586,18.910508842696363,229.48034245453718,339.18673971871004,263.9003306789492,472.0166815332789,180.3274561448341,199.64869562611625,164.91021190168615,213.83201450264593,S03,R02,S03R02a,S03R02
P0003,AC_P0003_S03_R02_BRT_HDM.mat,BRT,b,17.33735736677116,7.251699059561129,5.950470219435736,-4.149332288401254,-3.92841065830721,4.957887147335423,5.195382445141066,10.085652037617555,1.3012601880877743,21.486683385579937,21.2657460815047,12.379457680250784,0.7550721003134796,27.330802507836992,17.023416927899685,1.786382445141066,4.897730407523511,14.490689655172414,18.50629780564263,21.078219435736678,114.01325078369906,342.05454545454546,1548.0685454545455,2582.7434420062696,3577.2352445141064,216.55127586206896,255.72878996865205,307.21057366771163,390.4204420062696,8.55361522620261,7.377954267498613,8.0779489390078,9.685795685061667,7.06436462471716,6.893242955702615,6.990044412663742,3.6697117491620044,4.190821927986117,5.719413648923322,6.533754742321364,6.0979735450318096,5.207272154135794,6.630883202069732,0.8402410621991923,1.9931811520401477,3.971850344586984,4.401502359392236,4.001576008985334,4.161566079580547,23.009625050171685,199.70374686475225,440.2348989382381,272.2248902076866,384.4446019037757,190.31472257040298,216.0678079921468,233.52130637718474,229.5273305622663,S03,R02,S03R02b,S03R02
P0003,AC_P0003_S03_R02_BRT_HDM.mat,BRT,c,17.650990909090908,6.333248484848485,2.415718181818182,-9.88799696969697,-9.771757575757576,-0.37083333333333335,1.4164727272727273,11.3177,3.9175757575757575,27.53899696969697,27.422739393939395,18.02178484848485,0.9992575757575758,25.444581818181817,17.85459696969697,1.1250848484848486,7.551624242424243,13.719533333333333,19.50039090909091,23.142251515151514,109.26572424242424,461.6349727272727,1403.083503030303,2551.781406060606,3605.5618363636363,235.23634242424242,229.09247272727274,294.0444878787879,427.01635454545453,7.273812174302384,6.098761253369868,6.76637619939247,8.868515602277121,5.683955694959951,7.483889673822653,9.257259153782364,3.1553201164677445,4.597288410057214,6.244380754898667,5.658203225172207,7.209584923641465,5.159895513039925,10.777300570246306,1.016414389377206,1.0154468787679252,3.072387632964251,3.624627965872191,3.7146706083022467,3.7975433484899566,17.664377747242693,227.43989980113966,340.6246863227289,289.30360212872444,402.0910505456334,180.8106098020909,195.2151290497164,199.96822752717503,235.2101749212109,S03,R02,S03R02c,S03R02
P0003,AC_P0003_S03_R02_BRT_HDM.mat,BRT,d,16.378302325581394,5.01734496124031,2.5884922480620154,-7.636007751937984,-8.459372093023255,4.1918914728682175,5.486457364341085,11.361015503875969,2.428860465116279,24.01434108527132,24.837686046511628,12.186457364341086,-2.897937984496124,29.7266007751938,17.589988372093025,1.2720813953488372,8.762313953488372,17.18503488372093,22.985624031007752,26.198449612403103,121.39764728682171,356.81263178294574,1327.1526744186046,2629.0837480620153,3719.38803875969,201.92168217054262,261.4453914728682,248.01323255813955,454.67532170542637,7.532603247388161,5.2015292394811015,6.915390112953611,8.90868405912508,6.56840175831788,8.974800221909984,10.800800017211401,3.6013154222015475,3.00183389017275,6.305889652019104,5.61661845715619,6.877459319032397,6.571442829390844,8.13315587851847,0.8502259460857093,1.351076503046525,3.873705076252088,5.004657231286618,4.572805504398203,4.5053727156351595,25.937096800515505,182.54975678065725,397.38012464681924,262.78472052224754,400.05071894410463,162.49146823732605,239.97809785894609,167.27744119832806,212.2071177414863,S03,R02,S03R02d,S03R02
P0003,AC_P0003_S03_R02_BRT_HDM.mat,BRT,e,18.5828,8.73937358490566,5.352290566037736,-6.1714754716981135,-6.627679245283019,4.884162264150944,6.6964490566037735,9.843422641509434,3.3870716981132074,24.754271698113207,25.210509433962265,13.698641509433962,-1.344166037735849,27.514709433962263,17.956475471698113,1.8509396226415094,7.423090566037736,15.687826415094339,20.86339245283019,24.07716603773585,118.92051320754717,373.52663018867923,1397.9541132075472,2618.5563735849055,3621.492852830189,263.75853962264154,269.4187962264151,289.9645094339623,423.4775471698113,8.738401841089916,7.445105126253508,8.31022228457455,9.9115473847905875,7.714927598330672,8.56813347173582,9.853903883656564,2.7135374281052114,4.000311750937468,5.708913121773803,4.742382841569115,6.060890163938878,5.244537723617617,8.183305353118188,1.3162299008373137,1.5549797706883062,3.401742976717305,3.9642885983447607,3.630650999301737,3.863550371397666,19.470092456143394,228.96974413253884,390.62767192465384,253.09873300402452,378.6898223046881,191.20760179656776,219.1436635441964,173.43670147800043,226.14214418369414,S03,R02,S03R02e,S03R02
P0003,AC_P0003_S03_R02_BRT_HDM.mat,BRT,f,15.52354485049834,6.503700996677741,3.1812591362126246,-6.09807973421927,-7.7419933554817275,1.4964119601328905,2.245358803986711,9.019837209302326,3.3224651162790697,21.6216146179402,23.265531561461795,14.027129568106313,0.9358803986710963,26.762568106312294,17.345232558139536,0.8933322259136213,6.990617940199336,18.025966777408637,22.55753488372093,25.30720265780731,110.6075315614618,350.64113289036544,1563.0924418604652,2601.642438538206,3623.6765946843852,163.89951162790697,262.2555415282392,277.98424584717606,412.05013289036543,6.976973590950094,5.714474464926674,7.377306210667815,8.87938609628811,5.454951933789674,8.554561847910339,10.331102988750228,3.115133866049877,3.991056765187102,6.098679933476228,6.219316234911511,9.678789348871211,9.168370004112754,9.995004393504757,1.047488106091473,0.8713090664385564,3.1161681699715347,3.2419898322212415,3.6632625235272274,3.80352416873171,18.707702103229227,177.46998031339163,483.00476092717844,260.4371566566114,338.4518578703947,118.95530534357864,210.0119690492007,208.28892039896417,213.49134674647186,S03,R02,S03R02f,S03R02
P0003,AC_P0003_S03_R02_CRK_HDM.mat,CRK,a,2.174810810810811,1.6722567567567566,-2.2725135135135135,-13.59004054054054,-15.042932432432432,-4.041297297297297,-1.421027027027027,0.5025540540540541,3.944810810810811,15.764851351351352,17.21772972972973,6.216121621621622,-0.851554054054054,29.99512162162162,17.358054054054055,0.6883648648648648,7.173743243243243,15.764581081081081,21.851310810810812,25.482959459459458,69.11714864864865,359.0835,1261.9968243243243,2325.0254324324324,3344.017148648649,138.90232432432433,169.67922972972974,219.70901351351353,250.62677027027027,4.468937401437138,7.037375653171986,4.842063163352692,7.484438203199492,6.115389091063472,6.154896128186057,6.275586829456992,3.6047679352353805,3.581499474279605,5.196505919569556,3.9206034386575777,5.282930395182963,3.8384237280707056,6.257846051492769,1.4240440282162656,0.5260563690386667,3.9525415234778665,4.746398259579708,4.963443625961789,5.201695114751257,28.072626442161813,139.2786527225139,346.1736346216455,355.2479812043737,403.16246893514494,100.85208987927152,131.34179950597238,113.9858171602272,172.96640574721695,S03,R02,S03R02a,S03R02
P0003,AC_P0003_S03_R02_CRK_HDM.mat,CRK,b,8.300065934065934,6.556802197802198,1.9993296703296703,-6.742736263736264,-8.616461538461538,-1.7593186813186814,-0.8861648351648352,1.7432087912087912,4.557494505494505,15.042813186813186,16.91645054945055,10.05934065934066,2.8854835164835166,27.32543956043956,18.466263736263738,0.586010989010989,6.300010989010989,18.14367032967033,21.548472527472526,24.5400989010989,120.28783516483516,298.3594725274725,1697.642054945055,2478.7581978021976,3500.4343736263736,91.4474065934066,302.8152637362637,238.6634065934066,324.51074725274725,5.453716367563188,5.279070505769363,5.8830170133188275,8.401633065905388,8.865089655882652,6.678157911146059,7.307316271706713,1.5445950459333526,2.2421631884986346,4.133964142488385,3.8258930962114692,3.3190658733370557,3.306265948040133,6.0201397772786915,0.7197338680244533,0.6494173541551688,3.3735524451055894,5.013564250122849,4.96050422468581,4.7312273696624665,27.434316053384162,104.81335700529146,439.69001657491896,250.9360081099128,394.3160264613101,77.38409997896898,293.06604268753085,201.04433280000586,220.75212554666092,S03,R02,S03R02b,S03R02
P0003,AC_P0003_S03_R02_CRK_HDM.mat,CRK,c,6.384168674698795,4.195024096385542,0.11680722891566267,-9.869614457831325,-10.652939759036144,-0.5036746987951807,1.8292048192771084,2.189144578313253,4.078289156626506,16.25378313253012,17.037156626506025,6.887915662650602,-1.7125421686746989,31.70503614457831,18.204060240963855,0.6373253012048192,6.045867469879518,10.93898795180723,18.21521686746988,21.807168674698794,91.41496385542169,500.92463855421687,1092.5249879518071,2468.1808313253014,3186.6503012048192,142.5844096385542,122.65701204819277,355.0141927710843,425.8131204819277,5.116658677299315,6.173178273742974,6.961133459111157,7.486115231826095,4.448866768146357,6.895535811276448,8.668733022399238,2.3117124005257743,4.950922782994466,4.286742830954105,2.8209208775008543,5.772996255073543,6.9358305045491315,8.61215708290489,1.2457136885688245,0.4283458287250953,5.4195592224043825,5.909493048072645,4.653402421748672,4.566995508121491,41.1795685807741,195.80103719054236,218.5421875336377,299.0752340364324,322.5438094944825,118.00656690770369,79.26536572073151,234.14663896622966,248.72274381446314,S03,R02,S03R02c,S03R02
